code,split,label,regime
2b88cb6e31cd,train,2,well-lit
c0202976c670,train,2,well-lit
944a233fbf8e,train,1,well-lit
1864d3411143,train,0,uneven
80a02014b418,train,1,well-lit
cd93a472e5cd,train,4,well-lit
33778d136069,train,3,well-lit
2d870833c0c9,train,2,well-lit
0a1076183736,train,2,dim
2fb3a8606a77,train,2,well-lit
dcc6c0ad5cad,train,0,dim
29f9e1ac9507,train,0,uneven
2f42e20db938,train,3,dim
0a4e1a29ffff,train,0,well-lit
2399d68d407f,train,0,well-lit
291f581d365e,train,0,well-lit
8e20b8fac7c3,train,2,uneven
537e5c578f40,train,0,dim
331121c65e88,train,0,well-lit
8564b7aa3c1a,train,0,uneven
ecb4500285ed,train,0,well-lit
a0e635689259,train,0,well-lit
709784f7fcc2,train,2,uneven
d38cf0f4a9af,train,0,uneven
835b9f6e12ba,train,0,uneven
01c7808d901d,train,2,well-lit
bc7bf19b84e3,train,0,uneven
762d6e5d5068,train,3,well-lit
76c0c7e1b6cb,train,2,uneven
4158c340fa49,train,0,dim
370f575adb23,train,0,uneven
2967e578939f,train,2,dim
a08a0133754a,train,0,uneven
a95858e052d6,train,1,uneven
d4f32b9c07df,train,1,well-lit
26999ebc21de,train,2,well-lit
ed3ce1674761,train,0,well-lit
535682537302,train,0,uneven
0c38940e1f80,train,0,well-lit
46f56c38051f,train,2,uneven
6d0c0531083f,train,3,well-lit
684dd88a0d49,train,0,dim
7ec1ffe8220b,train,2,well-lit
7e5a76c4e103,train,0,uneven
a8c9fcdbc0be,train,0,dim
b3c0c3330278,train,2,well-lit
ed246ae1ed08,train,4,uneven
1cb814ed6332,train,2,well-lit
ae58ccb5905e,train,0,uneven
e1e490773462,train,2,well-lit
5d024177e214,train,2,uneven
3b185ac445d0,train,4,well-lit
c0f15fe3b4b7,train,1,well-lit
4a0bba3b7d83,train,2,uneven
1002b5151b8e,train,0,uneven
ca0f1a17c8e5,train,2,well-lit
de4cdabbce6d,train,0,uneven
a85cda5f725d,train,0,well-lit
6dfd80748e72,train,2,dim
57f933d3d7c7,train,2,dim
33ffddea8c6e,train,1,uneven
300305ce82d2,train,2,well-lit
2c2aa057afc5,train,2,well-lit
0da632ca45e0,train,0,dim
175dd560810a,train,2,well-lit
94dcb491143f,train,2,dim
64bad93fde3f,train,4,well-lit
7270367410a1,train,4,uneven
17d7d6b092f4,train,0,well-lit
92f313287a29,train,2,well-lit
54bbe3da103e,train,2,dim
349f3c0ac83e,train,2,dim
58184d6fd087,train,1,uneven
4e85aa647534,train,0,well-lit
6df8b7b6e837,train,0,dim
851e40a21f81,train,0,uneven
a2811f512c1c,train,0,well-lit
76df141d966b,train,0,uneven
2a8a9e957a6c,train,1,well-lit
80e6e425f966,train,0,well-lit
39aa3cd93c50,train,3,dim
6298468d7d75,train,1,well-lit
9b093fe95d6b,train,3,dim
dd110d2b8c21,train,2,uneven
d9bbdc33db83,train,2,uneven
d91635f380b4,train,0,dim
fac399455195,train,2,well-lit
aeab0a63bcaf,train,0,uneven
7adfb8fc0621,train,0,uneven
d16398c971e9,train,3,well-lit
cb75210abebe,train,2,uneven
30cab14951ac,train,1,dim
27bab1432f61,train,2,well-lit
5905a9b06a73,train,2,dim
1faf8664816c,train,0,uneven
f3a88d3026dc,train,2,uneven
0318598cfd16,train,4,uneven
8a25a080f28f,train,1,uneven
e68746d426b2,train,0,dim
4dbce359d0e1,train,2,uneven
ef26625121b3,train,4,well-lit
e811f39a1243,train,2,uneven
63e041a757eb,train,0,well-lit
f025f33b2c9b,train,4,uneven
1601c939412f,train,0,uneven
996f57c86ba5,train,3,well-lit
b5c80d0ed0ff,train,2,uneven
86722fcd802c,train,2,well-lit
9d9bfefa809c,train,2,uneven
103f97a2ab15,train,0,dim
52dbec057cc8,train,2,uneven
22a6da005395,train,1,uneven
f64214bed40e,train,3,dim
8eeac97f02f0,train,4,well-lit
8650d32f4a9e,train,0,well-lit
969f92a390db,train,0,uneven
a0267206d51e,train,2,uneven
0e94cd271c00,train,0,dim
83fda7c0500b,train,0,well-lit
598b8f5b3822,train,0,well-lit
4c389d033cb0,train,0,uneven
ebe0175e530c,train,4,uneven
cf8f1bc7a215,train,0,well-lit
3246f07e65b4,train,2,uneven
b574d229ec4c,train,2,uneven
4da6e2089d57,train,2,uneven
03676c71ed1b,train,2,well-lit
4c60b10a3a6a,train,3,dim
1fb455685328,train,0,uneven
f7735b6d47f7,train,0,uneven
bb11db08584a,train,1,well-lit
d18e5b68f6d2,train,2,well-lit
b927a9238434,train,2,uneven
272d9c043c81,train,2,well-lit
d66b6f333dc7,train,1,well-lit
ae57c8630249,train,0,uneven
8fc09fecd22f,train,1,well-lit
17eb5d4ad740,train,2,uneven
c1437a7a52c9,train,0,well-lit
92e3d608fd3c,train,0,uneven
03a7f4a5786f,train,4,dim
367c7049929c,train,2,uneven
650104ede84c,train,0,uneven
6377e23928f6,train,1,well-lit
84b88e8d3bca,train,0,dim
0a902c80d5da,train,0,uneven
4958bfcc9f38,train,0,uneven
f47a2a4a0411,train,1,well-lit
3f6c627e2ff2,train,0,uneven
fcc6aa6755e6,train,3,dim
495106ae3b68,train,0,uneven
6a91eb157f47,train,2,well-lit
d1a60c3b9fe5,train,0,uneven
a3d2a0c4cd17,train,1,well-lit
20c883d3bd38,train,2,well-lit
26e231747848,train,2,well-lit
e8d1c6c07cf2,train,3,uneven
ff4cd992667b,train,0,dim
384631079d1e,train,1,well-lit
0e0003ddd8df,train,0,uneven
8010c931321f,train,0,uneven
42b93b574f23,train,2,uneven
ae61e19fb766,train,0,uneven
e79e10907295,train,0,uneven
6fb656d506b2,train,3,well-lit
4d167ca69ea8,train,0,uneven
4fef9ed8a4c5,train,3,well-lit
ebd96d853918,train,0,uneven
7ec0e61a7e29,train,0,uneven
1891698febce,train,0,dim
0fd16b64697e,train,2,well-lit
3c78bfca247b,train,4,well-lit
ca30a97e9d13,train,1,dim
cb0cc98d7e35,train,0,well-lit
80b5697f2a5e,train,0,uneven
1bb0ddfe753a,train,1,well-lit
6cbc3dad809c,train,2,well-lit
a26f50218b84,train,0,dim
d51e5d7484ea,train,0,well-lit
8cb6b5b2f19c,train,2,well-lit
e01b7bac822b,train,0,dim
37de05ef12a5,train,2,well-lit
6d10709053ae,train,0,dim
aa10a4b2e709,train,0,uneven
35ac70c0d08f,train,0,well-lit
28751f290ba3,train,0,uneven
7af4d8704032,train,0,uneven
17e6116b89b3,train,0,uneven
eebd1e195952,train,0,well-lit
a32886cb31ab,train,1,uneven
9858cc2ae073,train,0,well-lit
7525ebb3434d,train,3,well-lit
4cf4d528c08e,train,0,well-lit
12025b34deb8,train,2,dim
caec68f11c86,train,2,uneven
9be71d6d7e59,train,0,well-lit
7ccb267fd394,train,1,well-lit
9fab29e69a6b,train,4,well-lit
1c6d119c3d70,train,2,uneven
f481f76a6b75,train,1,well-lit
18d8fdb140b7,train,2,uneven
2b10f138e67d,train,0,well-lit
78937523f7a8,train,0,well-lit
1e8c31e29dd3,train,0,uneven
b759cbef90c5,train,0,uneven
6f460f9968c7,train,0,well-lit
6cb96a6fb029,train,0,dim
c947bb6cf9f6,train,0,uneven
d1f7ea924a01,train,0,uneven
1ee1eb7943db,train,2,uneven
2628305cbb29,train,4,uneven
7efc91af4ae6,train,4,well-lit
8433a032b96c,train,0,uneven
070f67572d03,train,3,well-lit
71e43b4f8ba6,train,0,uneven
5671eb95512b,train,1,well-lit
c5431b81cbc9,train,2,well-lit
0c55d58bebaf,train,2,well-lit
4f0866b90c27,train,3,dim
96ea316ed0ab,train,0,well-lit
8bdb891661a8,train,2,well-lit
f8f5942b690e,train,0,dim
8e4a354e3da2,train,0,well-lit
c0e509786f7f,train,4,well-lit
033f2b43de6d,train,2,dim
fca1a8738b8a,train,0,uneven
d85588ff2ebd,train,1,well-lit
188a9323be03,train,2,uneven
0ad7f631dedb,train,1,well-lit
9f8112c710be,train,0,dim
849a91e9ab28,train,1,well-lit
96c699221180,train,0,uneven
38055d8b9f08,train,3,uneven
6165081b9021,train,1,well-lit
b5e6ae31493c,train,0,uneven
f531232ecb55,train,0,uneven
0ae2dd2e09ea,train,0,uneven
4e82c3c8d31f,train,1,well-lit
76b950c6ed5e,train,0,dim
a14fcf84bfe1,train,3,uneven
f431f2e119d7,train,0,uneven
8201cab8322d,train,3,well-lit
b351ae99413a,train,0,well-lit
207dd0487264,train,0,uneven
15cd5f52d300,train,2,uneven
1cc58b15f466,train,0,dim
6b664ed2a938,train,0,uneven
0c917c372572,train,3,uneven
52ae917fcea4,train,1,well-lit
40e9b5630438,train,1,well-lit
78a577c3e0bf,train,2,well-lit
2a2274bcb00a,train,0,well-lit
6e1db8711879,train,0,dim
51af8a689511,train,0,well-lit
080f66eedfb9,train,4,well-lit
19545647508e,train,0,uneven
75238d945315,train,0,well-lit
c94f37085d0f,train,0,uneven
1fd5d860d4d7,train,4,well-lit
26cd40b57ad1,train,0,well-lit
05195a3db5e2,train,0,dim
aca88f566228,train,2,well-lit
e1c02f6c3362,train,0,well-lit
9039cbfcbb2f,train,0,dim
a2696f444ecb,train,1,dim
fa0c87bd75ce,train,0,dim
1623e8e3adc4,train,3,well-lit
b9bc81fcb075,train,0,uneven
4c3c1ed09771,train,1,uneven
d803598dabda,train,4,well-lit
aa60813e1a8d,train,0,dim
4d009cebabc9,train,2,well-lit
857230f64a2e,train,4,well-lit
242fc19be06f,train,0,well-lit
7be1b9aa78aa,train,0,uneven
7d626a7ffe76,train,4,well-lit
8ead8f37423c,train,0,uneven
91a88d3b0358,train,2,well-lit
00cc2b75cddd,train,0,uneven
435414ccccf7,train,0,uneven
51d0034d177d,train,2,dim
eb1d37b71fd1,train,4,uneven
6c6505a0c637,train,0,dim
9e7a63b2fc6a,train,0,well-lit
9b57e43b44e7,train,0,dim
e2c3b037413b,train,0,well-lit
2cfe8703f265,train,0,dim
475300735b7f,train,0,uneven
7c2f820a6425,train,2,well-lit
9a326446c431,train,0,dim
912fbe06407e,train,0,uneven
4318b6adeb97,train,0,uneven
4c9f0fdaaef7,train,3,dim
1f9ccda4ddf2,train,0,well-lit
da949aa67a4f,train,0,uneven
48c72dec46e5,train,2,uneven
5ce5eeaf757a,train,0,uneven
f1dc26c4bfa3,train,4,well-lit
942f544c4e15,train,0,uneven
bb5083fae98f,train,3,well-lit
1f0e223b8055,train,2,well-lit
f71333204618,train,0,dim
c98f623d08d1,train,0,uneven
a8854768549f,train,0,uneven
fc1b1841eadf,train,2,uneven
23fca0693e2a,train,2,well-lit
f58d37d48e42,train,4,well-lit
09934421c79e,train,0,dim
1c4d87baaffc,train,2,well-lit
2bb3c492d6d3,train,0,dim
8688f3d0fcaf,train,3,dim
b6d9974443ce,train,0,uneven
96c3e3db68bc,train,2,well-lit
237aa50edc34,train,0,dim
6c4ec95dd8ba,train,0,dim
9ab18a4a957f,train,0,dim
780f9c237c56,train,0,uneven
369229040a34,train,0,uneven
7635921c5efb,train,0,uneven
a30a143a53a3,train,0,well-lit
0d310aba6373,train,1,well-lit
dfea19863428,train,0,dim
09237bf783a4,train,0,uneven
4b6cb0bcfd44,train,0,well-lit
1124ffcd76c2,train,2,dim
4e7694eebb91,train,2,well-lit
d3be5346684b,train,2,dim
0fb560f9adb2,train,2,dim
f1a761c68559,train,2,well-lit
1c0e5dd1b14c,train,2,uneven
5a091e8cd95c,train,1,well-lit
88e4399d207c,train,0,uneven
9eaf735cf01f,train,1,well-lit
8191ae701985,train,0,dim
5b1c4cefeb24,train,0,uneven
7cc4b7aabe04,train,4,well-lit
8448af27ba07,train,0,well-lit
966c07831334,train,0,uneven
eadc57064154,train,4,dim
cab3dfa7962d,train,1,well-lit
5de4615a5161,train,0,well-lit
999115d9386b,train,2,well-lit
3f82631e9080,train,0,well-lit
9a94e0316ee3,train,3,uneven
3a643599f852,train,0,dim
df4aec4a0eaf,train,4,well-lit
e7b5dd5bab1f,train,0,uneven
887c26fc0e1f,train,4,uneven
1f4fb37e0854,train,0,dim
e663c6627a95,train,2,well-lit
a528be013a04,train,0,well-lit
9f5a8665cf2e,train,2,dim
7ce671f952be,train,0,uneven
d02b79fc3200,train,0,uneven
a182b5b191de,train,4,uneven
0924cec998fa,train,0,well-lit
7005be54cab1,train,1,well-lit
25dc1b41ed9c,train,2,well-lit
8d3d67661620,train,2,uneven
dc6fa1b38b83,train,2,well-lit
653534ded339,train,2,uneven
141735b57ec0,train,2,well-lit
b77b88926843,train,0,uneven
afc345cc9145,train,0,well-lit
c81c6911f5e0,train,0,uneven
6daef3e5ca22,train,4,dim
1c7a013eeba7,train,0,well-lit
3e61703b5ab2,train,0,dim
bfefa7344e7d,train,4,dim
3e86335bc2fd,train,2,well-lit
d952dbfb0fe4,train,2,well-lit
2d9d97a6e713,train,1,well-lit
d6df4fe492ec,train,0,well-lit
9910c827e2fe,train,0,uneven
1782142e17d9,train,0,uneven
d81338217fc5,train,2,dim
69b3a00927fc,train,0,uneven
46cdc8b685bd,train,4,well-lit
772af553b8b7,train,3,dim
453a1e2754b2,train,2,uneven
e0b5a982a018,train,3,well-lit
c85b79d70079,train,0,dim
5069feccd866,train,0,dim
682312e82ee3,train,0,well-lit
c6a145742708,train,4,uneven
27fca9f12b3c,train,2,uneven
b6bf847fbcb2,train,0,uneven
6ea07d19b4ce,train,1,uneven
12ab2f6397f0,train,0,uneven
6d292ca4c9ad,train,1,dim
1df1530b9b8d,train,0,uneven
2f8d14a7d390,train,0,dim
89b044cbaf85,train,2,uneven
1efa5d443707,train,4,well-lit
ac17cc18a994,train,0,uneven
cd01f4f83336,train,0,well-lit
7350c50667c5,train,2,uneven
fdc685055659,train,0,uneven
07a0e34c8d20,train,3,well-lit
4ccfa0b4e96c,train,4,well-lit
a07efb1ecfc0,train,0,well-lit
274f5029189b,train,1,well-lit
d27ac9e54901,train,0,uneven
b95d4dd8e5e2,train,2,uneven
a75bab2463d4,train,1,well-lit
3fa4f4d77177,train,3,well-lit
7a6495a39d87,train,0,well-lit
4fd5ec0dca09,train,0,uneven
be7bc89f5fec,train,2,well-lit
e265c870f9b3,train,2,well-lit
760b6f4c6d82,train,2,uneven
04efb1a284cc,train,0,uneven
1d46f1326394,train,0,uneven
8bf05909e1e1,train,0,uneven
2f7fbdcc9a4b,train,0,uneven
b746a6681ba9,train,2,well-lit
a3fcf42ff56d,train,4,well-lit
0212dd31f623,train,0,well-lit
28a4d00927b7,train,2,dim
042470a92154,train,3,well-lit
5a444c32cd9a,train,0,uneven
ab724603ee93,train,0,well-lit
b17f0b81dab3,train,1,dim
e5de79795c1d,train,0,dim
27f82ada84ac,train,0,dim
b665041e1633,train,2,dim
6d6be4cfc73f,train,0,uneven
fd079d2e93a2,train,0,uneven
fc782722a50c,train,0,uneven
0b2ea8f268cf,train,0,dim
7347bd23ba80,train,0,uneven
2b074afdf626,train,2,well-lit
98fbe56dcc2c,train,1,dim
c62585bd68fb,train,4,well-lit
348598d01e18,train,0,uneven
de38adaae009,train,0,dim
b6304c545f95,train,2,dim
4eabad7948cf,train,0,dim
ed6bd9293a89,train,0,uneven
493d99f030e2,train,0,dim
a80dab8eddf4,train,3,uneven
7a39c91416e2,train,0,uneven
d844a7252f4e,train,0,uneven
934104859e68,train,0,uneven
8be6629a6039,train,0,well-lit
d866c26d76f0,train,0,uneven
c4e8b1ec8893,train,2,uneven
711d1480d2e3,train,2,dim
4dc2211a1c31,train,4,well-lit
fa6f3d8bb1d5,train,0,well-lit
00b74780d31d,train,2,dim
bf18ff30a8f6,train,1,well-lit
096436d68d06,train,0,dim
4d1cf360b2d7,train,2,uneven
3c72f580d4ba,train,1,uneven
a1eb88562239,train,0,well-lit
8e63fc4ab532,train,2,uneven
0097f532ac9f,train,0,dim
1b8ad0afe9fb,train,2,uneven
7ed4128b2a4e,train,0,uneven
3325b1fe55d2,train,0,uneven
77acc2cafee1,train,0,uneven
bcd503c726ba,train,4,well-lit
eabc7c716255,train,0,dim
107aea0d9289,train,1,dim
5b72ff04333d,train,1,well-lit
77b7b71ebcc3,train,0,uneven
2f4e81787d9b,train,1,well-lit
7fc3a8bb40de,train,0,uneven
c68dfa021d62,train,2,uneven
c97472ef2c66,train,0,well-lit
0024cdab0c1e,train,1,well-lit
c1896142a20a,train,4,dim
c40976189f22,train,1,uneven
12e3f5f2cb17,train,1,well-lit
a94da3d3b5c0,train,0,dim
f3b27ac2d371,train,0,uneven
c9ea9d5eab65,train,3,well-lit
a8582e346df0,train,1,well-lit
a4d4b69f7404,train,3,well-lit
b402b18d99a5,train,2,uneven
cfb17a7cc8d4,train,0,well-lit
d99dd99be001,train,0,uneven
67844c46bc61,train,2,well-lit
dc0f6e5b489b,train,0,well-lit
6762b2b48ea5,train,1,well-lit
e96bd80a8a53,train,1,uneven
a96ff96bbae5,train,0,uneven
180afe1d5ef7,train,2,well-lit
d0079cc188e9,train,3,well-lit
c373b73a80c8,train,0,well-lit
68987fb159ab,train,0,uneven
c3b15bf9b4bc,train,0,uneven
cac80797770f,train,2,dim
692e946b1f85,train,0,uneven
f71aca5a7dc3,train,0,dim
93d6d20a5ee3,train,0,uneven
51cd8d2057fa,train,0,well-lit
8dba09a4e5ed,train,2,well-lit
94145d1f42cf,train,0,well-lit
a01c590c444f,train,2,uneven
4dd71fc7f22b,train,4,uneven
89b725411cee,train,2,well-lit
1f63d44d9e3c,train,2,uneven
1ec95179cdfe,train,0,dim
cd29c88c9e36,train,2,uneven
41960d5f58c2,train,0,well-lit
63363410389a,train,1,dim
7d11dbc1e738,train,0,uneven
780be525036d,train,0,uneven
8e2a3978c244,train,0,uneven
76e5b50f95a7,train,0,well-lit
08ee569d4721,train,0,uneven
10fca1abf338,train,4,well-lit
4242c0d87f57,train,2,dim
664b1f9a2087,train,4,uneven
174db0854291,train,0,uneven
996f9bba4ef0,train,0,uneven
4f46d7ee61ed,train,2,uneven
276b14f72328,train,0,dim
721214151233,train,0,well-lit
d91273efb92a,train,2,uneven
db52626d450c,train,0,uneven
fdd534271f3d,train,4,uneven
8e7981855125,train,0,dim
57ce57a8cfb0,train,2,dim
462937ece243,train,0,uneven
234399352d36,train,2,well-lit
2a3378bcfbcc,train,2,well-lit
bb9a3d835a94,train,1,well-lit
35aa7f5c2ec0,train,1,well-lit
3323fd59782e,train,0,uneven
51da6aebba8f,train,3,dim
218c822a3dd9,train,0,well-lit
f09fd9433dff,train,0,uneven
1dfe599d12a9,train,0,well-lit
dd90c321d7bc,train,0,well-lit
4826d10030b3,train,0,uneven
5e52c9fe676f,train,2,dim
d3d578fe433f,train,2,uneven
5257cb536da2,train,0,well-lit
0dce95217626,train,1,well-lit
070d4ce5fd90,train,0,well-lit
e529c5757d64,train,0,well-lit
93be637084a2,train,1,uneven
896ad584a841,train,0,uneven
fb1b8771c70a,train,0,uneven
daeaa5d8cf70,train,2,uneven
2a5a8b744f08,train,2,well-lit
77baa08a1345,train,2,dim
08a3875063c3,train,4,uneven
c70d09370109,train,2,uneven
10ecc5292ab1,train,2,well-lit
8aab201c0691,train,2,uneven
c52bb7343387,train,2,uneven
71c22da3d6c6,train,0,well-lit
1a0dbc6c0cda,train,0,uneven
1e4b3b823b95,train,2,uneven
daff5427c9b2,train,0,uneven
4464bb62bf20,train,0,dim
75a4343b12f9,train,0,dim
1ca62b3e4fd3,train,0,dim
3c1efa38d0da,train,2,dim
e06cccc08c59,train,0,uneven
a879c3569552,train,2,uneven
1dbdc32c17db,train,2,uneven
0ada12c0e78f,train,4,dim
8af50c9d0a86,train,0,well-lit
bd5013540a13,train,4,uneven
a6b6d27c1b32,train,0,uneven
55eac26bd383,train,1,well-lit
8af6a4e5396f,train,4,well-lit
c57c164bca05,train,0,dim
fbcbc81cf9be,train,0,uneven
059bc89df7f4,train,1,well-lit
2b3a4a81d748,train,0,uneven
4e43d05cc2ef,train,2,well-lit
de730033c683,train,0,dim
4ef16a53d899,train,0,dim
46acc506fa61,train,0,uneven
2dc647e00ad3,train,0,dim
b963a11638f2,train,0,dim
eb1ad14dd281,train,2,well-lit
ca7570c5925c,train,2,well-lit
29f44aea93a4,train,2,uneven
3b2b91590590,train,0,well-lit
4982378d72f9,train,0,uneven
4d21ce39c905,train,2,uneven
002c21358ce6,train,0,uneven
84b79243e430,train,0,uneven
9ae54843c69a,train,0,dim
6cee2e148520,train,0,dim
4e54ccfd49b2,train,0,uneven
acf976efd7ce,train,0,uneven
0d744aed4d64,train,0,uneven
9df31421cdd2,train,2,dim
f8fc411092c7,train,2,well-lit
f5c953bee7cd,train,0,uneven
f69400b316a7,train,2,well-lit
52886bed8a07,train,2,uneven
a4b8de38eac1,train,3,well-lit
5b644a403e1f,train,2,well-lit
7d8f67cadc29,train,2,uneven
38fe9f854046,train,2,well-lit
6a2642131e4a,train,0,uneven
295fdc964f6e,train,2,well-lit
50840c36f0b4,train,1,well-lit
f819c65b803c,train,0,dim
86d6808f0609,train,3,dim
8b26d3cd61e8,train,2,well-lit
38373431d996,train,0,well-lit
d16e39b9d6f0,train,0,dim
299086c6d1b5,train,3,dim
3dbfbc11e105,train,2,well-lit
dd02d60bef14,train,0,uneven
ff52392372d3,train,2,well-lit
144b01e7b993,train,2,well-lit
a3bd2e034614,train,0,dim
069f43616fab,train,3,uneven
f4df3d86688d,train,0,uneven
9568eb7e9c08,train,2,dim
a5bb85afc6e8,train,0,uneven
d667af5742f6,train,0,uneven
e77a93c3d9a9,train,0,dim
d7ac4a0c9760,train,0,uneven
0c43c79e8cfb,train,0,dim
0c2e2369dfff,train,2,uneven
bab776139279,train,0,well-lit
415f2d2bd2a1,train,0,uneven
b4e15102cd7a,train,0,dim
85f99e7e4052,train,0,well-lit
bd269a1f0e4d,train,1,well-lit
e8e44b3160e3,train,0,uneven
613028ede6a0,train,4,well-lit
39f8935185e6,train,0,uneven
5188a8afa879,train,2,uneven
0daddc45d832,train,0,uneven
baaca2f7e1f0,train,0,uneven
e4151feb8443,train,2,well-lit
35d6c4c50072,train,1,well-lit
45369821d6a3,train,0,uneven
4d47300e3ddb,train,3,dim
099021fac3c9,train,0,dim
5bda2ed09e62,train,4,dim
bacfa2b8e706,train,0,well-lit
07a3be30563b,train,2,well-lit
64c6c6ee0d98,train,0,dim
b0d6417bad3e,train,2,well-lit
56e56aa08362,train,2,uneven
17188c13e635,train,2,dim
33b978734eab,train,0,dim
add1d681d712,train,2,well-lit
d9d2631f043c,train,0,dim
f633c474e8b8,train,0,uneven
80b5a9519aec,train,2,dim
57a5e4274275,train,0,well-lit
0a9ec1e99ce4,train,2,dim
ffc04fed30e6,train,0,dim
3e3a3955b9c5,train,3,well-lit
22d843b2bbd1,train,0,well-lit
e97ecf4355cb,train,0,uneven
af6a1508cd95,train,0,well-lit
f4e68b61f480,train,0,dim
e3a7671f787b,train,2,uneven
13d411c85ffd,train,0,uneven
80e7cc0a0649,train,3,well-lit
a95d9d61ddd4,train,0,well-lit
b3d12069e1c5,train,2,dim
15e96e848b46,train,4,dim
eb175669d789,train,0,dim
1ca91751be4d,train,0,uneven
710b05a96e0f,train,4,dim
48afe8c47454,train,2,uneven
1da25637859b,train,2,well-lit
51cfeccaf40d,train,2,uneven
a9c7b83caf81,train,2,dim
8d4d14a4ab07,train,0,uneven
15cc2aef772a,train,1,well-lit
2a2a6435f7f3,train,0,uneven
ed88faaa325a,train,2,uneven
6af071b0ac6e,train,0,dim
a19507501b40,train,2,dim
8f1e7433a95d,train,2,well-lit
7ee6de71c140,train,0,uneven
5b76117c4bcb,train,4,well-lit
fb696a8e055a,train,4,well-lit
d7bc00091cfc,train,0,uneven
4ad6109706e8,train,2,uneven
f4d3777f2710,train,2,well-lit
88e5051f65bd,train,0,well-lit
983c98354e9c,train,0,uneven
5a5d3798c357,train,2,uneven
25a0a1e41afd,train,0,uneven
bac1744955c2,train,0,well-lit
252305189b3a,train,0,uneven
cae33655ca00,train,0,uneven
39134907127a,train,2,well-lit
523d0c2cb4d6,train,2,well-lit
4350a1b2f3cb,train,0,well-lit
d29b37d110f3,train,0,uneven
e3b47ed5b511,train,0,uneven
ad944bd56bb6,train,0,well-lit
25002fe43f92,train,2,uneven
6c3589d7ed8d,train,0,uneven
913b1890ed1e,train,2,uneven
90c982cc2d96,train,1,well-lit
c3a82acb7d7a,train,3,well-lit
d85d052900b4,train,1,well-lit
e66855a5c583,train,0,uneven
86baef833ae0,train,2,well-lit
b7f0bc7d399e,train,0,well-lit
fd48cf452e9d,train,2,well-lit
19113e5f45ec,train,2,uneven
4189d4e631ec,train,2,well-lit
c6a8f8f998a2,train,0,uneven
15f440753916,train,3,uneven
cbc23af521f3,train,0,uneven
1f543a86c4d4,train,2,well-lit
c3c8fdda50c0,train,0,uneven
549381330191,train,0,well-lit
a9a28c37c8c4,train,2,uneven
ad6b07d5c338,train,0,uneven
d5b4705ac2ee,train,1,uneven
639915f58a2f,train,0,uneven
c1ebe785503a,train,1,well-lit
9e2ba2b979f1,train,0,dim
0083ee8054ee,train,4,well-lit
9a7bd084395e,train,2,well-lit
6d3d1fe6c32a,train,2,well-lit
1b495ac025b7,train,3,dim
1db18bdd43aa,train,2,dim
992b9a07b25f,train,0,dim
1d674e2e32e0,train,1,well-lit
a2163f0c2af5,train,0,uneven
9cedf5c7016b,train,2,dim
6181aa9f75f4,train,3,dim
66bae1ba227f,train,2,dim
97d02a9b94f7,train,0,uneven
e4b0df29b96f,train,0,uneven
1e1fb019710d,train,2,uneven
ab03d50bba2f,train,0,well-lit
8aa3c4681542,train,0,uneven
dd19428c3d29,train,1,well-lit
5a03fe3ed15c,train,2,uneven
ec0c9f817b03,train,0,well-lit
d1fb4efb117c,train,2,well-lit
071435a218ec,train,2,uneven
2fdfb80ea53c,train,0,uneven
384db24ebbd7,train,0,uneven
a1e236fbc863,train,0,dim
a0d04a19cf40,train,2,uneven
b07bc463b718,train,1,dim
405085b53d7b,train,0,uneven
6b00cb764237,train,1,well-lit
a88365134c3c,train,0,uneven
6c00dd8bf708,train,0,well-lit
1541226c5d72,train,2,uneven
c5e238aa18be,train,4,well-lit
fa9bece586fc,train,0,dim
5889a0c75cac,train,0,uneven
e9f3c85a2a02,train,0,uneven
f02babb3a023,train,0,uneven
0104b032c141,train,3,uneven
901a3552fe26,train,0,well-lit
857002ed4e49,train,2,uneven
eb050765b323,train,0,uneven
d3de0d313d61,train,1,dim
cc3d2e961768,train,4,dim
6f0e5848d9ce,train,0,uneven
6ba5ed791444,train,2,well-lit
b7aca95b97b9,train,0,dim
7eee3d1f1268,train,0,dim
5265dc9acdf8,train,2,uneven
c12e9ca420a5,train,0,well-lit
3f98be586fe3,train,0,uneven
737ef6226677,train,0,uneven
b99c825b93c5,train,2,well-lit
3b4a5fcbe5e0,train,4,dim
fe2df69676cf,train,1,well-lit
50ddd7d976df,train,0,dim
e69b48516577,train,0,dim
86b3a7929bec,train,2,well-lit
2c827005b8f8,train,0,uneven
628b581aa905,train,0,well-lit
6bf26b777e3a,train,0,dim
59e5212f7139,train,1,well-lit
05e9126dfa5c,train,0,uneven
ea05c22d92e9,train,2,well-lit
bfb578c0e8d8,train,0,dim
0edadb2aa127,train,3,dim
98f7136d2e7a,train,2,well-lit
20688cb25704,train,2,well-lit
586f5c56081e,train,0,uneven
565f3404f9b2,train,0,uneven
b94c58d063bf,train,1,dim
9d75de31f1b8,train,0,uneven
2bb063318cf1,train,3,well-lit
4b6895d0cf8d,train,0,dim
d9ba044671e1,train,4,uneven
f9156aeffc5e,train,3,dim
bebfbd907cac,train,0,uneven
374535e0adb8,train,4,uneven
905cc86bf100,train,4,uneven
8d13c46e7d75,train,0,uneven
62b4be2799ca,train,0,uneven
5511f114e7ee,train,0,well-lit
0551676cc2aa,train,0,dim
f9aa35187bf3,train,2,uneven
1c5ad36fb799,train,2,uneven
